run_id,mode,host,target_id,media,device,mount,workload,rw,block_size,jobs,repetition,session,attempt,completion_reason,io_bytes,gib,fio_runtime_ms,seconds,bw_bytes_s,bw_mib_s,iops,total_ios,clat_mean_ns,clat_p50_ns,clat_p95_ns,clat_p99_ns,clat_p99_9_ns,command_wall_seconds,preparation_generation,artifact
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_4k,randread,4k,4,1,1,1,time_limit,241857056768,225.2469367980957,60001,60.001,4030883762,3844.1503162384033,984100.364994,59047006,128091.04219770554,109056,248832,378880,602112,65.32961353287101,1,raw/105__rand_read_4k__r1/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_write_4k,randwrite,4k,4,1,1,1,time_limit,225204641792,209.73816680908203,60001,60.001,3753348139,3579.4717206954956,916342.677623,54981477,137839.94373566576,134144,154624,197632,651264,65.33196227997541,1,raw/105__rand_write_4k__r1/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_read,read,1m,4,1,1,1,time_limit,139826561024,130.2236328125,60065,60.065,2328582680,2220.7094955444336,2218.644439,133225,57388384.639753945,57409536,100139008,115867648,135266304,65.40003318525851,1,raw/105__seq_read__r1/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_write,write,1m,4,1,1,1,time_limit,303325773824,282.494140625,60032,60.032,5053368845,4819.268078804016,4817.168987999999,289148,26406255.47574379,37486592,43778048,47972352,54788096,65.3868224658072,1,raw/105__seq_write__r1/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_4k,randread,4k,4,2,1,1,time_limit,188675665920,175.7179069519043,60001,60.001,3144542021,2998.868962287903,767708.371527,46063270,164808.75289134527,99840,684032,1875968,3817472,65.32763014547527,1,raw/105__rand_read_4k__r2/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_write_4k,randwrite,4k,4,2,1,1,time_limit,225452146688,209.9686737060547,60001,60.001,3757473152,3583.4056396484375,917349.727504,55041901,137691.09003049595,134144,154624,205824,659456,65.33175815269351,1,raw/105__rand_write_4k__r2/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_read,read,1m,4,2,1,1,time_limit,140117016576,130.494140625,60059,60.059,2333190030,2225.103406906128,2223.021932,133501,57264654.55606877,57409536,95944704,113770496,133693440,65.40290935337543,1,raw/105__seq_read__r2/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_write,write,1m,4,2,1,1,time_limit,299332796416,278.775390625,60029,60.029,4987039598,4756.01157951355,4753.929044,285341,26749442.465062436,37486592,43253760,49020928,66846720,65.38706237263978,1,raw/105__seq_write__r2/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_128k,randread,128k,4,2,1,1,time_limit,286285103104,266.623779296875,60004,60.004,4771100310,4550.0758266448975,36398.523431,2184057,3490091.9596136967,3096576,5406720,8159232,9240576,65.34249374829233,1,raw/105__rand_read_128k__r2/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_write_4k,randwrite,4k,4,3,1,1,time_limit,225277177856,209.80572128295898,60001,60.001,3754557053,3580.6246309280396,916637.8227039999,54999186,137826.34846040743,134144,152576,199680,651264,65.33041931129992,1,raw/105__rand_write_4k__r3/attempt-1
